Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
TI-CMP-45576,Paid Ads,Premium Shoppers,24.0,Email,54778.0,2849.0,1673.0,1259.0,536334.0,205.28,,Bengali,10.55,Premium Shoppers,25-03-2025
TI-CMP-39082,Paid Ads,Premium Shoppers,29.0,Facebook,83004.0,9084.0,2526.0,1905.0,1402080.0,33.81,20.77,Hindi,,,11-12-2024
TI-CMP-2608,SEO,Working Women,10.0,Facebook,63989.0,8593.0,2179.0,1578.0,373986.0,124.22,0.91,Hindi,19.3,Tier 2 City Customers,31-07-2024
,SEO,Working Women,24.0,"Instagram, Facebook",15647.0,1407.0,622.0,453.0,252321.0,277.51,1.01,Bengali,15.86,Youth,08-04-2025
TI-CMP-52627,Email,Premium Shoppers,5.0,YouTube,59626.0,6487.0,1618.0,684.0,320112.0,107.7,3.35,Bengali,,Tier 2 City Customers,20-08-2024
TI-CMP-34789,SEO,College Students,18.0,"Google, Instagram",30497.0,681.0,253.0,164.0,130216.0,1351.76,-0.41,Hindi,3.6,,05-01-2025
TI-CMP-25579,Paid Ads,Tier 2 City Customers,23.0,"WhatsApp, Instagram",22263.0,2544.0,1064.0,737.0,407561.0,339.91,0.63,Hindi,19.52,Youth,27-10-2024
TI-CMP-17307,Social Media,Youth,22.0,"Instagram, Google",86222.0,12856.0,3872.0,1488.0,1114512.0,91.95,7.15,,21.13,Premium Shoppers,24-03-2025
TI-CMP-14687,Paid Ads,Tier 2 City Customers,21.0,"Instagram, Google",10709.0,643.0,177.0,102.0,49776.0,1824.67,-0.73,English,8.61,College Students,11-09-2024
TI-CMP-36809,Influencer,Working Women,,"Instagram, Google, WhatsApp",60146.0,2866.0,675.0,388.0,159468.0,131.7,2.12,Hindi,,Youth,11-03-2025
TI-CMP-33791,Paid Ads,Working Women,13.0,"Instagram, Email",41648.0,1303.0,581.0,403.0,91884.0,318.2,-0.28,English,5.49,Tier 2 City Customers,21-12-2024
,SEO,College Students,12.0,"Instagram, YouTube",78103.0,5527.0,1624.0,840.0,317520.0,78.57,3.81,Tamil,10.23,Youth,08-11-2024
TI-CMP-52011,,Working Women,6.0,Google,61673.0,5128.0,,1616.0,1061712.0,,5.0,Tamil,14.82,Working Women,26-08-2024
TI-CMP-47059,Social Media,Youth,27.0,,,4482.0,1503.0,788.0,624884.0,165.28,3.8,English,18.4,,05-01-2025
TI-CMP-39364,Social Media,Youth,15.0,"YouTube, Facebook, Instagram",18894.0,1119.0,478.0,294.0,231084.0,729.12,0.08,Hindi,10.01,Tier 2 City Customers,06-04-2025
TI-CMP-5759,Paid Ads,Working Women,13.0,Email,68684.0,4912.0,2762.0,1437.0,767358.0,90.28,4.91,Tamil,13.27,Working Women,11-08-2024
TI-CMP-4593,Paid Ads,College Students,20.0,"Google, YouTube, Facebook",89680.0,6051.0,2612.0,1332.0,1044288.0,171.92,3.56,,11.15,Working Women,20-08-2024
TI-CMP-15737,Influencer,Premium Shoppers,22.0,"Google, YouTube",41754.0,4057.0,2120.0,1152.0,741888.0,54.1,10.9,Tamil,,Premium Shoppers,11-04-2025
,Influencer,Working Women,18.0,,88256.0,6497.0,2866.0,1031.0,455702.0,207.3,1.13,English,11.78,Youth,22-01-2025
TI-CMP-8320,Paid Ads,Working Women,21.0,Google,91286.0,4974.0,1815.0,852.0,269232.0,258.3,0.22,Tamil,8.37,Tier 2 City Customers,20-08-2024
TI-CMP-1773,SEO,Youth,13.0,"Instagram, Email",10201.0,296.0,128.0,81.0,38799.0,1869.99,-0.74,English,4.95,Premium Shoppers,04-10-2024
TI-CMP-10167,Influencer,Premium Shoppers,15.0,Google,80638.0,4422.0,1634.0,953.0,604202.0,288.78,1.2,Bengali,8.69,,11-08-2024
,Email,Tier 2 City Customers,12.0,,35895.0,1256.0,694.0,527.0,171275.0,441.97,-0.26,English,6.9,Tier 2 City Customers,06-10-2024
TI-CMP-54953,Influencer,Premium Shoppers,21.0,"Email, Instagram",30637.0,1589.0,396.0,215.0,139965.0,393.6,0.65,English,7.18,Tier 2 City Customers,27-04-2025
TI-CMP-29227,Email,,21.0,"Google, WhatsApp, Email",92598.0,12348.0,2633.0,1521.0,473031.0,71.29,3.36,Hindi,17.82,College Students,10-08-2024
TI-CMP-51646,Paid Ads,College Students,,"Facebook, Email, Google",60500.0,3656.0,887.0,354.0,266562.0,616.29,0.22,Tamil,8.09,Premium Shoppers,27-02-2025
TI-CMP-10836,Social Media,Youth,15.0,"YouTube, WhatsApp",58943.0,6759.0,2865.0,914.0,414956.0,72.3,5.28,Bengali,17.88,College Students,20-08-2024
TI-CMP-33246,Influencer,College Students,25.0,"Instagram, Email, Google",94221.0,2329.0,911.0,304.0,203072.0,477.08,0.4,English,,Tier 2 City Customers,
TI-CMP-46816,Email,Youth,19.0,,12496.0,268.0,92.0,38.0,13262.0,1920.08,-0.82,English,3.19,College Students,09-11-2024
TI-CMP-1842,Paid Ads,Tier 2 City Customers,27.0,"WhatsApp, Facebook",57066.0,6935.0,3874.0,2230.0,1077090.0,34.61,12.96,English,22.85,College Students,27-08-2024
TI-CMP-44101,Influencer,Tier 2 City Customers,15.0,"Google, YouTube",92623.0,9500.0,,3618.0,2036934.0,61.68,8.13,English,19.87,College Students,18-04-2025
TI-CMP-7315,Social Media,Premium Shoppers,26.0,"Facebook, Google, Instagram",93531.0,9207.0,5183.0,2879.0,1024924.0,45.43,6.84,English,18.46,Working Women,12-11-2024
TI-CMP-9970,Paid Ads,Tier 2 City Customers,23.0,WhatsApp,34760.0,4049.0,892.0,418.0,333564.0,292.6,1.73,Tamil,15.42,Working Women,09-02-2025
TI-CMP-23086,Email,Working Women,12.0,"Instagram, YouTube",38406.0,1482.0,,429.0,301587.0,454.8,0.55,English,6.77,Tier 2 City Customers,27-01-2025
TI-CMP-14797,,Youth,16.0,"Email, WhatsApp",33934.0,4250.0,2106.0,887.0,418664.0,80.51,4.86,Hindi,21.34,Premium Shoppers,
TI-CMP-23392,SEO,Premium Shoppers,18.0,"Instagram, Google, WhatsApp",81042.0,3722.0,2182.0,1350.0,275400.0,148.24,0.38,English,8.95,Youth,
TI-CMP-31058,Email,,11.0,WhatsApp,62804.0,2176.0,1112.0,384.0,100608.0,509.04,-0.49,English,5.85,Premium Shoppers,
TI-CMP-56435,Email,,,"Instagram, WhatsApp",33758.0,,2225.0,670.0,387930.0,349.71,0.66,Tamil,,Youth,11-12-2024
,Paid Ads,Working Women,28.0,"Google, Instagram, Email",84585.0,5234.0,,832.0,185536.0,303.31,-0.26,Hindi,8.44,College Students,07-09-2024
TI-CMP-48163,Influencer,Youth,24.0,Facebook,,4985.0,2821.0,,731240.0,179.14,3.04,Bengali,22.59,College Students,05-07-2024
TI-CMP-50913,Social Media,College Students,6.0,"Instagram, YouTube",33066.0,833.0,302.0,93.0,22227.0,661.47,-0.64,Bengali,3.71,Youth,04-02-2025
TI-CMP-30944,Email,Youth,15.0,"WhatsApp, Facebook, Google",84197.0,10655.0,2944.0,1231.0,537947.0,123.47,2.54,Tamil,17.61,Youth,07-09-2024
TI-CMP-12570,Email,College Students,23.0,"YouTube, WhatsApp",79066.0,10171.0,4197.0,2422.0,494088.0,97.24,1.1,Tamil,21.24,Tier 2 City Customers,16-05-2025
TI-CMP-50993,Influencer,Premium Shoppers,26.0,"Email, YouTube",42078.0,5812.0,2184.0,1720.0,586520.0,100.48,2.39,Bengali,23.09,Working Women,19-08-2024
TI-CMP-16774,Email,Youth,,"YouTube, WhatsApp",,375.0,,91.0,21203.0,3152.63,-0.93,English,5.57,Working Women,02-08-2024
TI-CMP-2792,Social Media,Premium Shoppers,14.0,"Instagram, YouTube",39781.0,4286.0,969.0,432.0,262656.0,116.11,4.24,Bengali,14.3,Working Women,27-03-2025
TI-CMP-2169,Social Media,Premium Shoppers,25.0,WhatsApp,99929.0,9104.0,1967.0,,544500.0,228.73,2.17,Hindi,11.83,College Students,15-01-2025
TI-CMP-34352,Influencer,Premium Shoppers,25.0,"Email, Instagram",12720.0,1503.0,389.0,138.0,58512.0,1419.91,-0.7,English,15.96,College Students,10-09-2024
TI-CMP-30156,Paid Ads,College Students,5.0,"Instagram, WhatsApp, Facebook",57800.0,3322.0,1197.0,486.0,157464.0,395.93,-0.18,Bengali,8.66,Youth,02-09-2024
TI-CMP-11761,Email,Tier 2 City Customers,11.0,"Google, Facebook, Instagram",98858.0,7926.0,3274.0,2317.0,1714580.0,26.78,26.63,Bengali,13.67,College Students,
TI-CMP-23996,SEO,College Students,6.0,Instagram,87487.0,9332.0,4148.0,1853.0,683757.0,115.79,2.19,Hindi,17.53,Premium Shoppers,26-08-2024
TI-CMP-5028,Paid Ads,Working Women,17.0,"Facebook, Google",24837.0,3144.0,1026.0,399.0,106134.0,201.88,0.32,Tamil,18.4,Working Women,22-09-2024
TI-CMP-28379,Social Media,College Students,20.0,"Facebook, WhatsApp, YouTube",26191.0,1921.0,1134.0,651.0,467418.0,227.17,2.16,Bengali,14.15,Youth,
TI-CMP-28520,Email,Working Women,5.0,Email,,6756.0,2284.0,853.0,497299.0,76.17,6.65,Bengali,15.37,Youth,13-06-2025
TI-CMP-2696,Social Media,Premium Shoppers,20.0,YouTube,35628.0,2335.0,973.0,298.0,217838.0,486.48,0.5,Tamil,10.12,Youth,04-09-2024
TI-CMP-45099,Paid Ads,Working Women,26.0,,94180.0,3883.0,1723.0,716.0,489028.0,387.88,0.76,Hindi,6.71,College Students,06-11-2024
TI-CMP-39298,Social Media,Youth,9.0,"Google, Instagram",49018.0,5632.0,3002.0,1280.0,340480.0,188.18,0.41,Bengali,20.23,Premium Shoppers,17-02-2025
TI-CMP-9274,Email,Youth,14.0,"YouTube, Facebook",31185.0,4497.0,2538.0,941.0,575892.0,159.92,2.83,Hindi,25.58,Working Women,03-04-2025
TI-CMP-2390,Email,,26.0,Google,91179.0,8395.0,4524.0,2296.0,1198512.0,24.64,20.18,Tamil,16.69,Youth,24-10-2024
TI-CMP-38698,Influencer,Youth,,"WhatsApp, Facebook",69288.0,5297.0,2198.0,669.0,154539.0,430.89,-0.46,Bengali,11.78,Youth,17-11-2024
TI-CMP-31238,Email,College Students,11.0,"Google, YouTube, Email",31895.0,4383.0,2419.0,1086.0,527796.0,83.55,4.82,Hindi,24.73,College Students,12-04-2025
TI-CMP-12010,Social Media,Working Women,17.0,Google,28550.0,1220.0,364.0,222.0,69930.0,463.45,-0.32,Hindi,6.33,Working Women,22-04-2025
TI-CMP-20850,Paid Ads,College Students,14.0,"Facebook, Google, Instagram",94766.0,10711.0,6060.0,3428.0,2005380.0,15.84,35.93,Tamil,21.31,Premium Shoppers,12-10-2024
TI-CMP-11678,Social Media,Tier 2 City Customers,28.0,YouTube,57349.0,4861.0,1452.0,567.0,254583.0,219.7,1.04,Tamil,12.0,Tier 2 City Customers,26-08-2024
TI-CMP-40002,Social Media,College Students,15.0,"Email, Google",21568.0,1195.0,446.0,291.0,132696.0,911.85,,English,8.96,Premium Shoppers,29-03-2025
TI-CMP-17430,Paid Ads,Premium Shoppers,9.0,"Facebook, Instagram",55369.0,4139.0,1096.0,549.0,199836.0,123.65,1.94,Bengali,10.45,Working Women,26-04-2025
TI-CMP-42460,Influencer,Working Women,22.0,,47361.0,2788.0,745.0,576.0,331200.0,446.98,,Hindi,8.68,College Students,04-12-2024
TI-CMP-22374,Influencer,Youth,19.0,Instagram,18227.0,892.0,193.0,95.0,72200.0,1101.97,-0.31,English,6.47,Tier 2 City Customers,24-11-2024
,Paid Ads,Premium Shoppers,18.0,"Google, WhatsApp, Facebook",76915.0,1959.0,636.0,403.0,85033.0,707.66,-0.7,Tamil,3.9,Tier 2 City Customers,05-08-2024
TI-CMP-1253,Influencer,Youth,30.0,"Email, Facebook, YouTube",93029.0,4431.0,2160.0,1454.0,574330.0,149.45,1.64,Bengali,8.65,Working Women,18-09-2024
TI-CMP-31229,Influencer,Youth,26.0,"WhatsApp, Google",30013.0,1556.0,933.0,474.0,294828.0,191.22,2.25,Tamil,9.87,Tier 2 City Customers,
TI-CMP-53416,Influencer,Tier 2 City Customers,18.0,"Email, Instagram, Google",91350.0,7546.0,2522.0,1898.0,814242.0,,7.88,English,13.1,Tier 2 City Customers,26-08-2024
TI-CMP-54279,Email,Youth,24.0,,46505.0,3665.0,1799.0,921.0,391425.0,217.08,0.96,English,13.73,Premium Shoppers,27-10-2024
TI-CMP-11930,Paid Ads,Premium Shoppers,13.0,"WhatsApp, Google",12270.0,1050.0,378.0,132.0,104412.0,2047.63,-0.61,Bengali,12.71,Premium Shoppers,22-10-2024
TI-CMP-37601,Social Media,Tier 2 City Customers,,"Instagram, Facebook, Google",55951.0,4052.0,2021.0,1287.0,675675.0,95.72,4.48,Hindi,13.15,,03-10-2024
TI-CMP-2003,SEO,Tier 2 City Customers,19.0,WhatsApp,56472.0,1459.0,,273.0,141960.0,359.63,0.45,Hindi,4.19,Working Women,12-03-2025
TI-CMP-15164,Social Media,Working Women,16.0,Facebook,25652.0,2938.0,1149.0,424.0,278568.0,351.46,0.87,English,17.59,Working Women,21-03-2025
TI-CMP-11542,SEO,Tier 2 City Customers,11.0,"Instagram, WhatsApp, YouTube",29697.0,2642.0,940.0,685.0,253450.0,256.27,0.44,Bengali,14.37,College Students,18-12-2024
TI-CMP-13399,Influencer,Tier 2 City Customers,7.0,"Google, WhatsApp, Instagram",40661.0,3299.0,1731.0,592.0,458208.0,483.69,,English,13.83,Youth,
TI-CMP-11883,Email,Youth,28.0,"Google, Instagram",55666.0,5542.0,,937.0,335446.0,180.83,0.98,Hindi,14.87,Working Women,08-09-2024
TI-CMP-7936,Influencer,Tier 2 City Customers,,YouTube,75737.0,5493.0,3003.0,2126.0,1105520.0,55.44,8.38,English,14.02,Working Women,21-01-2025
TI-CMP-10618,Paid Ads,Youth,17.0,"YouTube, WhatsApp, Email",86264.0,8869.0,3182.0,2466.0,,87.06,3.02,Bengali,16.83,Premium Shoppers,28-09-2024
TI-CMP-31758,SEO,College Students,12.0,"Google, YouTube, Instagram",,1508.0,593.0,330.0,188430.0,848.59,-0.33,English,,Premium Shoppers,26-12-2024
TI-CMP-47459,SEO,College Students,25.0,"YouTube, Facebook, Email",45796.0,1130.0,560.0,252.0,192780.0,492.81,0.55,Tamil,4.24,Youth,28-05-2025
TI-CMP-15446,SEO,Premium Shoppers,12.0,"WhatsApp, Facebook",29055.0,1298.0,,224.0,65632.0,548.82,-0.47,Tamil,6.21,Youth,19-12-2024
TI-CMP-54066,Paid Ads,Working Women,23.0,Instagram,39967.0,1732.0,1025.0,560.0,124880.0,202.13,0.1,English,8.3,Working Women,21-10-2024
TI-CMP-7196,SEO,Working Women,11.0,"Google, Facebook",87231.0,7421.0,2878.0,1118.0,658502.0,,1.32,Tamil,13.09,Premium Shoppers,28-09-2024
TI-CMP-51064,SEO,College Students,10.0,"YouTube, Google",71498.0,2434.0,1401.0,793.0,352885.0,187.78,1.37,,6.47,Premium Shoppers,17-01-2025
TI-CMP-6517,Influencer,Tier 2 City Customers,28.0,"Facebook, Instagram, YouTube",41079.0,4921.0,1699.0,1028.0,680536.0,126.04,4.25,Bengali,18.62,Working Women,26-12-2024
TI-CMP-9858,Paid Ads,Tier 2 City Customers,21.0,"Facebook, Instagram",40599.0,3069.0,658.0,226.0,104638.0,1045.53,-0.56,Tamil,9.74,,11-09-2024
TI-CMP-22937,Email,College Students,28.0,YouTube,89803.0,3122.0,1325.0,950.0,682100.0,303.11,1.37,English,6.01,Tier 2 City Customers,
TI-CMP-30276,Social Media,Tier 2 City Customers,20.0,Email,77341.0,10010.0,4970.0,2387.0,1802185.0,92.89,7.13,Tamil,22.46,Premium Shoppers,22-11-2024
TI-CMP-28831,Email,Working Women,11.0,"Facebook, Email",58992.0,1728.0,495.0,280.0,110320.0,834.48,,Hindi,4.24,College Students,07-05-2025
TI-CMP-38301,SEO,Tier 2 City Customers,21.0,"WhatsApp, YouTube",95507.0,2976.0,1388.0,,235600.0,134.26,0.85,Tamil,5.56,College Students,07-10-2024
TI-CMP-5669,,Tier 2 City Customers,21.0,"Facebook, Google",18575.0,548.0,294.0,192.0,57408.0,584.17,-0.49,Bengali,5.57,Youth,29-09-2024
TI-CMP-30936,Paid Ads,,13.0,Facebook,63602.0,4359.0,1821.0,956.0,349896.0,60.28,5.07,English,11.22,,25-01-2025
TI-CMP-31432,Paid Ads,Working Women,18.0,Facebook,72943.0,,4120.0,2827.0,1130800.0,23.31,16.16,English,19.17,Working Women,28-05-2025
TI-CMP-50162,Influencer,Youth,5.0,,25194.0,2579.0,896.0,306.0,135864.0,193.7,1.29,Hindi,15.01,Premium Shoppers,09-11-2024
TI-CMP-22862,Social Media,Working Women,8.0,"WhatsApp, Instagram, Email",75172.0,,2694.0,1701.0,835191.0,157.74,2.11,English,18.17,,20-06-2025
TI-CMP-6711,SEO,Premium Shoppers,23.0,"Google, YouTube",,450.0,231.0,152.0,117040.0,1663.66,-0.54,,4.51,Working Women,30-05-2025
TI-CMP-25830,SEO,Premium Shoppers,5.0,"WhatsApp, Email",43045.0,5713.0,2955.0,1179.0,636660.0,190.99,1.83,Tamil,22.88,Tier 2 City Customers,21-03-2025
TI-CMP-47359,Social Media,Youth,24.0,"Email, Instagram, YouTube",72541.0,2841.0,1370.0,911.0,490118.0,236.67,1.27,,7.06,College Students,02-11-2024
TI-CMP-39844,Influencer,Working Women,,"Email, YouTube, WhatsApp",44296.0,5530.0,1277.0,853.0,220927.0,134.79,0.92,Bengali,17.29,Premium Shoppers,09-10-2024
TI-CMP-55943,Email,Working Women,30.0,"Facebook, Instagram, Email",22653.0,3052.0,805.0,361.0,129599.0,740.52,-0.52,Tamil,18.62,College Students,26-09-2024
TI-CMP-5448,SEO,Working Women,16.0,"YouTube, Facebook, Google",30831.0,842.0,416.0,142.0,62622.0,944.14,-0.53,Hindi,4.54,Youth,03-03-2025
TI-CMP-27176,Social Media,College Students,29.0,Facebook,70097.0,3713.0,1622.0,510.0,275910.0,496.16,0.09,Tamil,8.34,Tier 2 City Customers,06-11-2024
TI-CMP-52365,,Premium Shoppers,20.0,"Instagram, Google",24592.0,776.0,394.0,120.0,46800.0,795.04,-0.51,Tamil,5.25,Working Women,27-04-2025
TI-CMP-25202,,Youth,10.0,Instagram,35785.0,5184.0,2408.0,1728.0,843264.0,35.06,12.92,,26.04,Youth,20-04-2025
TI-CMP-31335,Paid Ads,,5.0,"YouTube, WhatsApp, Email",27416.0,2802.0,1064.0,402.0,156378.0,429.74,-0.09,Tamil,15.57,,31-03-2025
TI-CMP-46537,SEO,Premium Shoppers,26.0,"YouTube, WhatsApp",73930.0,9135.0,2995.0,1709.0,449467.0,87.89,1.99,Tamil,18.72,College Students,05-03-2025
TI-CMP-18475,Influencer,Premium Shoppers,19.0,"Facebook, WhatsApp, Google",65675.0,4240.0,1988.0,895.0,635450.0,171.9,3.13,Hindi,10.85,College Students,05-04-2025
TI-CMP-7128,Influencer,Youth,,"Instagram, Email, YouTube",11026.0,1111.0,583.0,,168434.0,792.38,-0.43,Tamil,18.73,,04-05-2025
TI-CMP-13081,Paid Ads,College Students,,"Email, Facebook, Instagram",70626.0,8938.0,2653.0,979.0,,54.85,13.2,Bengali,,,14-05-2025
TI-CMP-38328,Influencer,College Students,15.0,"Email, YouTube",45636.0,5646.0,2710.0,2158.0,,86.51,6.34,Bengali,23.04,Youth,05-06-2025
TI-CMP-12100,Social Media,Premium Shoppers,5.0,"Google, WhatsApp",66275.0,6570.0,1595.0,668.0,188376.0,157.31,,Hindi,13.33,Premium Shoppers,23-09-2024
TI-CMP-44396,Influencer,Youth,,Facebook,27348.0,3576.0,1746.0,811.0,380359.0,300.91,0.56,Hindi,22.43,College Students,12-12-2024
TI-CMP-44631,Social Media,College Students,23.0,"WhatsApp, YouTube",16932.0,2119.0,558.0,358.0,192246.0,501.56,0.07,Hindi,17.92,Premium Shoppers,08-12-2024
TI-CMP-27174,Email,Working Women,27.0,Google,35947.0,1573.0,811.0,293.0,205979.0,294.92,1.38,Hindi,7.45,Youth,05-01-2025
TI-CMP-23374,Paid Ads,,14.0,"WhatsApp, Email",58005.0,8449.0,4636.0,2517.0,1671288.0,41.02,15.19,Bengali,26.9,Working Women,05-06-2025
TI-CMP-56361,Email,Working Women,19.0,"Facebook, Google",55067.0,6388.0,1307.0,933.0,735204.0,59.76,12.19,English,15.67,Tier 2 City Customers,19-04-2025
TI-CMP-3807,Social Media,Youth,22.0,Facebook,36046.0,2515.0,1462.0,527.0,217124.0,201.59,1.04,English,12.5,Premium Shoppers,04-05-2025
TI-CMP-4788,Social Media,Working Women,13.0,YouTube,16438.0,2092.0,447.0,267.0,186900.0,688.76,0.02,Hindi,17.07,Premium Shoppers,05-11-2024
TI-CMP-31185,Influencer,Premium Shoppers,13.0,Facebook,61612.0,7181.0,1686.0,829.0,409526.0,159.31,2.1,Hindi,15.74,Premium Shoppers,25-10-2024
TI-CMP-18080,SEO,Tier 2 City Customers,20.0,"Facebook, Google, Email",40616.0,1563.0,721.0,322.0,220248.0,284.91,1.4,Tamil,6.42,Youth,11-10-2024
TI-CMP-46849,Influencer,Tier 2 City Customers,9.0,Facebook,44555.0,5291.0,2532.0,1174.0,373332.0,168.23,0.89,Bengali,20.19,Premium Shoppers,06-12-2024
TI-CMP-7095,Social Media,College Students,15.0,"WhatsApp, Google",70248.0,8856.0,,2045.0,840495.0,92.69,3.43,Bengali,21.79,Tier 2 City Customers,21-02-2025
TI-CMP-5878,Social Media,Working Women,25.0,"WhatsApp, Email, YouTube",87921.0,9838.0,2365.0,1223.0,629845.0,124.76,3.13,Bengali,15.27,Youth,15-07-2024
TI-CMP-26942,Paid Ads,,22.0,YouTube,75282.0,3594.0,,,188150.0,231.95,0.53,,6.61,Youth,13-04-2025
TI-CMP-19834,Paid Ads,Premium Shoppers,23.0,"Google, Email, Facebook",71947.0,7623.0,2771.0,2153.0,611452.0,114.31,1.48,Hindi,17.44,Youth,09-10-2024
TI-CMP-37900,Influencer,Youth,26.0,"YouTube, Instagram",85458.0,10730.0,3633.0,1419.0,1126686.0,196.68,3.04,,18.47,Working Women,19-05-2025
TI-CMP-8836,Email,Premium Shoppers,9.0,Email,10762.0,997.0,461.0,343.0,164983.0,216.24,1.22,Bengali,16.73,Tier 2 City Customers,07-02-2025
TI-CMP-3008,Influencer,Working Women,21.0,"Facebook, YouTube, WhatsApp",64586.0,4379.0,1118.0,448.0,212800.0,436.5,0.09,Hindi,9.2,Premium Shoppers,29-12-2024
TI-CMP-33374,Email,Working Women,,"Google, WhatsApp, Instagram",40431.0,2607.0,800.0,269.0,129927.0,830.14,-0.42,English,9.09,Tier 2 City Customers,02-02-2025
TI-CMP-40675,Influencer,Premium Shoppers,27.0,"WhatsApp, Email, YouTube",90822.0,3805.0,1466.0,548.0,355104.0,152.85,3.24,Tamil,6.41,Working Women,19-08-2024
TI-CMP-25308,SEO,College Students,,"Email, WhatsApp",27936.0,3091.0,1224.0,938.0,694120.0,277.93,1.66,Hindi,18.8,College Students,05-10-2024
TI-CMP-36431,Social Media,Youth,15.0,"Instagram, Google, WhatsApp",58023.0,,798.0,458.0,221214.0,283.93,0.7,English,7.76,College Students,19-10-2024
TI-CMP-34819,SEO,Working Women,8.0,"Instagram, WhatsApp",50658.0,6695.0,3548.0,1498.0,819406.0,122.09,3.48,Bengali,23.18,Premium Shoppers,14-04-2025
TI-CMP-19415,Email,College Students,,"YouTube, Instagram, Facebook",40469.0,2770.0,641.0,241.0,54225.0,,-0.68,Hindi,9.02,Tier 2 City Customers,30-03-2025
TI-CMP-37037,Influencer,College Students,13.0,"Google, WhatsApp",82864.0,6866.0,2246.0,788.0,372724.0,162.71,1.91,English,11.95,Tier 2 City Customers,30-09-2024
TI-CMP-20176,Social Media,Premium Shoppers,22.0,"Google, WhatsApp, Email",27576.0,3934.0,2086.0,649.0,275176.0,137.11,,Hindi,24.18,Tier 2 City Customers,
TI-CMP-43272,,Youth,12.0,"Facebook, Google",94397.0,3843.0,,698.0,465566.0,384.09,0.74,English,5.91,Tier 2 City Customers,20-07-2024
TI-CMP-19102,Social Media,Tier 2 City Customers,23.0,"Email, YouTube",45473.0,2292.0,1238.0,692.0,164004.0,395.24,-0.4,English,9.28,Tier 2 City Customers,19-10-2024
TI-CMP-53111,Email,Youth,23.0,"Instagram, YouTube",22025.0,550.0,232.0,106.0,41234.0,2688.25,-0.86,Bengali,4.03,College Students,15-07-2024
TI-CMP-22132,SEO,Tier 2 City Customers,17.0,"YouTube, WhatsApp, Facebook",82167.0,8109.0,3259.0,2393.0,1751676.0,117.81,5.21,Bengali,,Premium Shoppers,12-06-2025
TI-CMP-32354,SEO,College Students,,"Facebook, Instagram, WhatsApp",25489.0,805.0,336.0,204.0,100368.0,581.9,-0.15,English,,Premium Shoppers,02-05-2025
TI-CMP-12541,Influencer,Premium Shoppers,27.0,Facebook,27179.0,1335.0,676.0,506.0,,448.75,-0.42,Tamil,9.26,College Students,24-05-2025
TI-CMP-26953,Email,Youth,27.0,"Facebook, WhatsApp",,4788.0,1472.0,723.0,,119.89,4.4,Tamil,13.88,Working Women,24-09-2024
TI-CMP-47115,Influencer,College Students,11.0,WhatsApp,53609.0,2567.0,545.0,190.0,145540.0,829.28,-0.08,English,6.16,Working Women,04-09-2024
TI-CMP-27625,Influencer,,13.0,"Instagram, WhatsApp",87722.0,1912.0,456.0,158.0,41712.0,347.01,-0.24,Bengali,2.88,Tier 2 City Customers,31-12-2024
,Paid Ads,Working Women,25.0,"WhatsApp, Google, Email",78322.0,5169.0,2120.0,1557.0,644598.0,69.37,4.97,Bengali,11.29,Youth,20-10-2024
TI-CMP-21701,Email,Premium Shoppers,18.0,"Email, WhatsApp, Google",86280.0,3973.0,2243.0,1536.0,,115.88,5.16,Tamil,8.98,Premium Shoppers,03-07-2024
TI-CMP-51934,SEO,College Students,,,36978.0,2511.0,690.0,348.0,144420.0,372.85,0.11,Tamil,9.6,Working Women,04-07-2024
TI-CMP-37156,SEO,College Students,21.0,"Instagram, YouTube, Google",13394.0,1106.0,565.0,269.0,204440.0,649.25,0.17,Bengali,14.48,Youth,03-02-2025
TI-CMP-23141,SEO,College Students,9.0,,50707.0,5097.0,1165.0,911.0,295164.0,220.12,0.47,Tamil,14.15,,04-10-2024
TI-CMP-17273,Paid Ads,Tier 2 City Customers,8.0,Email,82059.0,8123.0,4829.0,2154.0,1522878.0,66.43,9.64,Tamil,18.41,Tier 2 City Customers,30-08-2024
TI-CMP-47794,Email,Youth,22.0,"Instagram, YouTube, Google",44651.0,3660.0,785.0,562.0,301794.0,479.86,0.12,Tamil,11.21,,07-09-2024
TI-CMP-28279,Influencer,Working Women,5.0,"Instagram, YouTube",17798.0,,626.0,226.0,138990.0,859.25,-0.28,Tamil,18.19,College Students,17-07-2024
TI-CMP-18090,Influencer,Premium Shoppers,18.0,,48995.0,6982.0,2535.0,923.0,524264.0,119.89,3.74,Hindi,21.31,Youth,05-06-2025
TI-CMP-50690,Email,,9.0,"Instagram, Google, Facebook",11978.0,608.0,126.0,97.0,58782.0,1520.85,,Hindi,6.94,Premium Shoppers,03-03-2025
TI-CMP-3616,Paid Ads,Working Women,21.0,Google,41415.0,998.0,534.0,356.0,140976.0,415.08,-0.05,Hindi,4.56,College Students,30-10-2024
TI-CMP-10606,Email,College Students,17.0,"Facebook, Google",71830.0,7401.0,,740.0,280460.0,387.25,-0.02,Bengali,14.09,Tier 2 City Customers,14-10-2024
TI-CMP-34255,SEO,Tier 2 City Customers,27.0,Email,98385.0,11922.0,5368.0,3888.0,2896560.0,75.05,8.93,English,21.53,Youth,28-09-2024
